Initializing IMU device...
Testing device connections...
CurieIMU connection successful
About to calibrate. Make sure your board is stable and upright
Starting Gyroscope calibration... Done
Starting Acceleration calibration... Done
Internal sensor offsets AFTER calibration...
-20	-44	19	3	14	-7
Enabling Gyroscope/Acceleration offset compensation
1
1
sampling period: 16000.00
n
Started timed_IMU_ISR
0 1:85.00 2:15109.00 3:204204.25 4:362.22 5:441.78 6:512.95 7:541.91 8:434.55 9:564.15 10:263.15
0 1:88.00 2:15121.00 3:201719.67 4:809.06 5:446.12 6:612.85 7:594.34 8:597.15 9:948.34 10:734.16
0 1:102.00 2:15126.00 3:200650.69 4:507.65 5:393.98 6:525.36 7:619.51 8:349.98 9:951.82 10:1193.43
0 1:88.00 2:15140.00 3:197049.67 4:372.03 5:580.75 6:435.27 7:415.46 8:811.08 9:421.81 10:586.10
0 1:141.00 2:15132.00 3:198333.30 4:1350.50 5:206.23 6:685.22 7:607.44 8:1189.01 9:2418.16 10:1515.90
0 1:68.00 2:15090.00 3:205487.42 4:462.99 5:402.87 6:437.23 7:677.26 8:663.88 9:441.34 10:776.47
0 1:54.00 2:15096.00 3:205206.50 4:196.87 5:369.46 6:476.32 7:469.83 8:462.31 9:499.37 10:451.01
0 1:63.00 2:15098.00 3:205005.25 4:347.93 5:451.05 6:395.48 7:479.59 8:599.20 9:489.65 10:483.38
0 1:60.00 2:15102.00 3:204209.63 4:216.38 5:486.76 6:497.01 7:449.06 8:384.81 9:584.92 10:503.23
0 1:50.00 2:15095.00 3:205010.17 4:173.57 5:450.87 6:423.10 7:494.69 8:465.02 9:467.09 10:490.17
0 1:63.00 2:15094.00 3:203971.44 4:228.63 5:404.58 6:400.49 7:518.51 8:586.11 9:618.38 10:446.04
0 1:55.00 2:15106.00 3:203201.13 4:189.43 5:323.74 6:512.38 7:514.54 8:618.59 9:597.31 10:469.56
0 1:52.00 2:15110.00 3:203590.83 4:266.34 5:382.16 6:441.50 7:494.02 8:481.74 9:503.63 10:484.08
0 1:56.00 2:15112.00 3:203470.77 4:285.33 5:396.83 6:473.60 7:492.21 8:550.80 9:432.07 10:491.18
0 1:52.00 2:15110.00 3:203028.08 4:198.15 5:463.38 6:442.30 7:480.06 8:447.33 9:489.92 10:562.15
0 1:58.00 2:15105.00 3:203407.36 4:265.17 5:375.29 6:486.80 7:510.82 8:443.83 9:498.46 10:510.47
0 1:52.00 2:15104.00 3:202874.67 4:252.55 5:352.17 6:473.17 7:506.63 8:478.64 9:548.99 10:340.32
0 1:55.00 2:15108.00 3:203426.69 4:174.25 5:451.73 6:402.68 7:498.78 8:562.32 9:407.95 10:532.97
0 1:55.00 2:15108.00 3:203041.20 4:215.71 5:477.23 6:320.64 7:506.79 8:528.08 9:444.10 10:533.40
0 1:50.00 2:15105.00 3:203297.17 4:245.47 5:431.79 6:415.29 7:432.14 8:507.47 9:498.24 10:505.66
0 1:71.00 2:15105.00 3:204023.89 4:409.56 5:660.47 6:505.36 7:466.72 8:565.34 9:455.59 10:499.51
0 1:56.00 2:15100.00 3:204134.00 4:239.90 5:352.50 6:562.70 7:474.05 8:449.27 9:545.01 10:494.11
0 1:58.00 2:15096.00 3:204478.81 4:199.14 5:452.47 6:376.18 7:499.11 8:474.98 9:502.14 10:471.37
0 1:70.00 2:15100.00 3:203858.00 4:569.99 5:455.67 6:321.40 7:624.06 8:413.78 9:482.76 10:679.65
0 1:62.00 2:15099.00 3:205840.13 4:381.78 5:496.39 6:462.24 7:552.85 8:487.53 9:533.63 10:374.27
0 1:57.00 2:15096.00 3:205348.19 4:268.62 5:309.24 6:509.61 7:532.95 8:554.51 9:452.10 10:521.74
0 1:58.00 2:15098.00 3:205382.33 4:331.40 5:437.97 6:525.78 7:374.58 8:639.98 9:449.49 10:606.00
0 1:56.00 2:15091.00 3:205197.36 4:290.26 5:442.68 6:492.71 7:469.85 8:464.17 9:441.93 10:562.79
0 1:52.00 2:15090.00 3:204743.42 4:166.38 5:505.35 6:349.29 7:492.87 8:484.49 9:543.19 10:471.59
0 1:54.00 2:15093.00 3:205095.20 4:271.56 5:343.87 6:557.21 7:431.43 8:553.98 9:525.44 10:530.12
0 1:54.00 2:15098.00 3:204982.19 4:198.15 5:506.36 6:419.46 7:412.12 8:549.75 9:457.64 10:574.12
0 1:53.00 2:15094.00 3:204971.80 4:273.88 5:356.61 6:493.76 7:502.88 8:391.62 9:493.00 10:473.53
0 1:57.00 2:15099.00 3:204618.83 4:291.65 5:461.99 6:432.46 7:480.04 8:508.84 9:480.80 10:535.34
0 1:60.00 2:15092.00 3:205976.38 4:412.92 5:601.60 6:366.79 7:521.80 8:428.86 9:571.21 10:405.59
0 1:56.00 2:15089.00 3:206131.70 4:188.67 5:401.35 6:478.81 7:491.00 8:470.95 9:530.18 10:507.98
0 1:352.00 2:15115.00 3:205208.95 4:1833.33 5:1146.36 6:1033.80 7:1374.37 8:390.81 9:311.27 10:905.13
0 1:265.00 2:15319.00 3:164519.70 4:857.88 5:290.97 6:814.38 7:969.17 8:477.11 9:767.41 10:970.97
0 1:277.00 2:15292.00 3:172534.61 4:4424.37 5:2631.19 6:1356.80 7:705.33 8:1561.97 9:1964.19 10:1446.78
0 1:118.00 2:15251.00 3:179971.45 4:1122.41 5:528.90 6:542.15 7:565.85 8:614.03 9:960.87 10:478.54
0 1:71.00 2:15208.00 3:185245.44 4:200.33 5:276.58 6:518.06 7:470.98 8:436.98 9:432.34 10:480.34
0 1:53.00 2:15209.00 3:185224.64 4:258.85 5:383.25 6:347.31 7:489.25 8:399.70 9:470.78 10:414.41
0 1:55.00 2:15205.00 3:185682.58 4:294.35 5:467.11 6:409.32 7:385.14 8:418.68 9:490.67 10:368.23
0 1:60.00 2:15212.00 3:185171.75 4:376.54 5:309.26 6:451.72 7:332.28 8:455.39 9:528.77 10:438.67
0 1:56.00 2:15200.00 3:185845.73 4:398.85 5:390.68 6:513.51 7:413.28 8:393.82 9:549.41 10:498.62
0 1:59.00 2:15207.00 3:185870.48 4:195.07 5:342.68 6:501.26 7:396.32 8:348.20 9:508.16 10:486.05
0 1:49.00 2:15205.00 3:185369.19 4:240.22 5:441.48 6:416.56 7:448.10 8:462.91 9:474.60 10:455.13
0 1:56.00 2:15203.00 3:185666.02 4:216.20 5:398.38 6:362.95 7:466.23 8:438.58 9:463.48 10:489.48
0 1:56.00 2:15208.00 3:185129.06 4:229.67 5:414.56 6:414.22 7:433.73 8:465.15 9:416.54 10:475.38
0 1:51.00 2:15207.00 3:185076.48 4:220.54 5:442.74 6:381.71 7:429.55 8:457.26 9:417.26 10:506.46
0 1:56.00 2:15210.00 3:185055.95 4:224.32 5:366.85 6:452.69 7:357.08 8:453.61 9:376.73 10:506.80
0 1:52.00 2:15210.00 3:184273.45 4:264.77 5:383.50 6:400.69 7:455.31 8:463.56 9:464.84 10:460.40
0 1:55.00 2:15216.00 3:184230.20 4:183.65 5:379.41 6:522.74 7:334.72 8:474.21 9:497.73 10:472.25
0 1:52.00 2:15217.00 3:184188.98 4:304.35 5:302.16 6:503.60 7:380.96 8:449.96 9:512.60 10:413.07
0 1:53.00 2:15217.00 3:184418.19 4:262.05 5:296.14 6:471.59 7:532.15 8:429.93 9:431.82 10:416.22
0 1:51.00 2:15213.00 3:184588.75 4:265.61 5:409.18 6:328.12 7:467.73 8:430.77 9:480.20 10:455.74
0 1:49.00 2:15208.00 3:185621.00 4:199.97 5:396.46 6:446.11 7:474.26 8:424.17 9:397.16 10:512.93
0 1:56.00 2:15207.00 3:185587.05 4:239.21 5:403.28 6:356.67 7:518.54 8:413.70 9:460.79 10:433.50
0 1:50.00 2:15214.00 3:185234.95 4:268.47 5:339.30 6:359.57 7:476.59 8:381.82 9:515.88 10:468.20
0 1:68.00 2:15212.00 3:185753.80 4:247.20 5:396.33 6:326.12 7:428.93 8:487.50 9:415.44 10:414.83
0 1:184.00 2:15228.00 3:182575.67 4:879.26 5:1135.63 6:1082.48 7:612.36 8:784.28 9:1086.58 10:1008.90
0 1:135.00 2:15253.00 3:177075.14 4:1053.04 5:1045.11 6:325.91 7:436.68 8:570.42 9:707.95 10:642.52
0 1:99.00 2:15241.00 3:177676.19 4:416.75 5:639.99 6:385.30 7:468.66 8:660.89 9:371.02 10:504.78
0 1:58.00 2:15211.00 3:184479.36 4:206.48 5:356.85 6:431.68 7:344.00 8:513.97 9:474.08 10:568.51
0 1:74.00 2:15205.00 3:184939.44 4:483.25 5:268.04 6:451.20 7:426.06 8:566.94 9:562.29 10:437.48
0 1:51.00 2:15211.00 3:183951.02 4:267.79 5:323.49 6:408.11 7:446.39 8:455.11 9:443.92 10:521.16
0 1:57.00 2:15207.00 3:184626.30 4:305.41 5:288.64 6:441.58 7:444.00 8:465.98 9:419.60 10:404.70
0 1:57.00 2:15210.00 3:183972.39 4:242.23 5:443.42 6:578.16 7:363.93 8:522.04 9:430.98 10:438.74
0 1:58.00 2:15216.00 3:184045.58 4:349.01 5:493.46 6:512.82 7:359.14 8:510.10 9:436.46 10:466.54
0 1:57.00 2:15204.00 3:185117.14 4:528.28 5:549.76 6:406.74 7:354.98 8:497.00 9:528.37 10:558.10
0 1:53.00 2:15173.00 3:189947.42 4:497.18 5:475.64 6:507.85 7:479.38 8:428.21 9:453.95 10:548.64
0 1:65.00 2:15179.00 3:188932.88 4:266.98 5:436.56 6:427.36 7:404.71 8:484.03 9:496.37 10:480.39
0 1:67.00 2:15183.00 3:187821.77 4:249.52 5:392.22 6:358.89 7:577.40 8:480.12 9:394.63 10:528.54
0 1:56.00 2:15190.00 3:186849.69 4:266.79 5:514.69 6:409.70 7:508.93 8:346.92 9:480.13 10:478.26
0 1:56.00 2:15197.00 3:187275.31 4:203.26 5:456.29 6:363.55 7:536.21 8:407.62 9:472.92 10:484.21
0 1:57.00 2:15187.00 3:188262.63 4:306.43 5:242.95 6:544.07 7:334.80 8:437.82 9:511.32 10:400.28
0 1:66.00 2:15187.00 3:187195.00 4:605.64 5:392.10 6:373.58 7:392.26 8:439.92 9:467.77 10:618.22
0 1:73.00 2:15193.00 3:186498.50 4:416.15 5:509.11 6:322.07 7:578.48 8:299.14 9:448.23 10:489.55
0 1:73.00 2:15197.00 3:186217.14 4:362.32 5:644.97 6:329.79 7:426.55 8:466.44 9:436.00 10:511.84
0 1:57.00 2:15198.00 3:184917.95 4:142.67 5:434.95 6:509.65 7:400.82 8:435.40 9:522.26 10:383.59
0 1:49.00 2:15202.00 3:185171.56 4:155.60 5:390.31 6:470.72 7:402.86 8:422.33 9:480.14 10:440.51
0 1:57.00 2:15203.00 3:185266.77 4:116.72 5:452.82 6:314.29 7:498.32 8:493.85 9:528.33 10:394.97
0 1:70.00 2:15197.00 3:185804.94 4:732.66 5:679.35 6:645.60 7:475.39 8:451.20 9:396.36 10:533.32
0 1:54.00 2:15185.00 3:186817.67 4:294.25 5:285.01 6:515.04 7:388.57 8:473.55 9:395.79 10:466.89
0 1:53.00 2:15194.00 3:186871.63 4:246.34 5:384.85 6:411.86 7:453.99 8:451.54 9:407.92 10:492.60
0 1:56.00 2:15191.00 3:186463.89 4:229.16 5:367.36 6:437.00 7:438.06 8:411.73 9:436.13 10:557.25
0 1:51.00 2:15197.00 3:186381.56 4:227.66 5:364.86 6:407.80 7:464.28 8:398.56 9:444.99 10:526.08
0 1:55.00 2:15192.00 3:186008.73 4:89.04 5:453.30 6:419.30 7:410.35 8:473.68 9:400.91 10:521.13
0 1:51.00 2:15195.00 3:185546.61 4:207.46 5:316.57 6:454.66 7:365.93 8:450.99 9:450.44 10:507.51
0 1:53.00 2:15197.00 3:186016.33 4:132.57 5:436.87 6:409.52 7:336.74 8:509.53 9:399.63 10:466.05
0 1:51.00 2:15198.00 3:185702.02 4:258.57 5:395.93 6:432.42 7:467.80 8:406.83 9:516.09 10:406.69
0 1:53.00 2:15197.00 3:185766.45 4:233.89 5:361.10 6:476.72 7:389.48 8:494.67 9:505.51 10:435.43
0 1:50.00 2:15200.00 3:185704.81 4:265.31 5:405.97 6:348.05 7:490.37 8:406.55 9:414.63 10:497.91
0 1:54.00 2:15201.00 3:185744.55 4:200.15 5:358.77 6:447.14 7:406.41 8:483.58 9:411.08 10:452.61
0 1:46.00 2:15199.00 3:185523.08 4:175.13 5:433.95 6:394.73 7:413.61 8:468.60 9:466.96 10:514.20
0 1:53.00 2:15179.00 3:187783.30 4:339.57 5:351.60 6:417.65 7:461.62 8:467.87 9:411.26 10:474.37
0 1:53.00 2:15179.00 3:188169.67 4:215.82 5:386.61 6:465.69 7:445.87 8:434.69 9:486.04 10:488.12
0 1:50.00 2:15181.00 3:187856.70 4:278.36 5:313.16 6:386.43 7:463.42 8:482.49 9:496.82 10:432.02
0 1:53.00 2:15184.00 3:188210.67 4:214.88 5:367.82 6:406.01 7:456.24 8:472.19 9:422.67 10:458.26
0 1:56.00 2:15186.00 3:187867.38 4:261.26 5:312.96 6:488.14 7:342.82 8:473.92 9:507.25 10:468.21
0 1:50.00 2:15185.00 3:187851.00 4:209.35 5:380.30 6:482.99 7:439.11 8:444.04 9:491.88 10:477.67
0 1:55.00 2:15183.00 3:187589.05 4:218.62 5:364.18 6:427.12 7:404.09 8:531.96 9:523.60 10:447.00
0 1:49.00 2:15183.00 3:187580.56 4:217.61 5:478.13 6:359.87 7:399.92 8:429.14 9:464.14 10:426.15
0 1:56.00 2:15183.00 3:187685.31 4:156.09 5:423.77 6:441.07 7:403.55 8:468.37 9:407.49 10:500.57
0 1:51.00 2:15182.00 3:187481.80 4:217.85 5:372.25 6:429.51 7:488.40 8:410.68 9:442.33 10:438.83
0 1:53.00 2:15186.00 3:187646.80 4:282.50 5:396.06 6:426.52 7:454.06 8:478.29 9:434.63 10:422.37
0 1:55.00 2:15188.00 3:187742.75 4:222.70 5:423.97 6:442.61 7:427.60 8:331.11 9:550.78 10:433.97
0 1:49.00 2:15188.00 3:187672.55 4:202.29 5:380.63 6:448.20 7:423.62 8:565.97 9:414.62 10:454.95
0 1:54.00 2:15185.00 3:187432.75 4:202.75 5:399.96 6:488.28 7:434.49 8:476.82 9:498.31 10:431.81
0 1:53.00 2:15183.00 3:187053.98 4:246.75 5:335.49 6:500.71 7:531.05 8:392.48 9:532.32 10:417.59
0 1:59.00 2:15184.00 3:187001.81 4:474.32 5:367.91 6:451.53 7:348.33 8:468.60 9:470.17 10:452.57
0 1:57.00 2:15186.00 3:187271.80 4:339.32 5:399.41 6:379.40 7:482.95 8:380.44 9:495.03 10:481.87
0 1:47.00 2:15189.00 3:187009.45 4:264.38 5:382.68 6:377.88 7:466.32 8:462.58 9:477.08 10:439.13
0 1:54.00 2:15185.00 3:186936.86 4:305.53 5:278.51 6:480.68 7:394.52 8:484.84 9:496.00 10:384.16
0 1:51.00 2:15187.00 3:186711.61 4:252.23 5:385.96 6:398.28 7:515.21 8:409.35 9:446.76 10:450.87
0 1:52.00 2:15182.00 3:187084.81 4:224.89 5:398.59 6:403.92 7:420.96 8:473.06 9:435.29 10:399.51
0 1:55.00 2:15191.00 3:186994.33 4:204.02 5:322.60 6:482.80 7:463.44 8:430.20 9:467.98 10:438.99
0 1:51.00 2:15189.00 3:186985.27 4:287.19 5:416.48 6:420.96 7:481.96 8:394.77 9:490.24 10:486.16
0 1:56.00 2:15192.00 3:186491.70 4:297.45 5:431.74 6:311.82 7:525.11 8:381.25 9:449.52 10:477.92
0 1:46.00 2:15186.00 3:186936.14 4:270.10 5:360.92 6:332.13 7:428.71 8:464.00 9:466.37 10:484.47
0 1:56.00 2:15190.00 3:187604.39 4:286.49 5:392.28 6:317.09 7:423.95 8:472.75 9:417.51 10:483.84
0 1:55.00 2:15198.00 3:187345.67 4:188.55 5:393.19 6:451.85 7:464.77 8:460.02 9:503.16 10:416.87
0 1:51.00 2:15198.00 3:187541.14 4:206.51 5:418.72 6:450.70 7:466.66 8:501.38 9:367.77 10:448.09
0 1:54.00 2:15185.00 3:187315.56 4:213.85 5:439.44 6:496.97 7:366.23 8:463.56 9:462.83 10:427.20
0 1:134.00 2:15200.00 3:186636.73 4:2216.09 5:2114.11 6:1439.32 7:545.22 8:488.31 9:511.86 10:644.50
0 1:51.00 2:15202.00 3:186930.27 4:220.86 5:307.31 6:475.31 7:408.45 8:469.62 9:438.09 10:420.38
0 1:53.00 2:15208.00 3:186782.27 4:165.90 5:422.82 6:439.38 7:400.98 8:425.12 9:480.69 10:476.93
0 1:49.00 2:15203.00 3:187136.30 4:273.81 5:377.47 6:358.20 7:476.86 8:426.13 9:417.83 10:481.29
0 1:54.00 2:15209.00 3:187100.64 4:154.45 5:337.32 6:452.57 7:500.27 8:469.55 9:456.92 10:416.92
0 1:49.00 2:15200.00 3:187025.73 4:198.64 5:443.70 6:370.56 7:507.42 8:397.34 9:414.77 10:459.56
0 1:55.00 2:15192.00 3:187221.14 4:245.85 5:414.87 6:383.85 7:486.28 8:395.75 9:403.93 10:559.16
0 1:54.00 2:15189.00 3:186635.08 4:292.71 5:365.59 6:455.91 7:465.44 8:360.87 9:455.49 10:469.39
0 1:53.00 2:15191.00 3:186860.70 4:362.23 5:366.18 6:355.12 7:449.47 8:441.82 9:442.60 10:531.50
0 1:57.00 2:15190.00 3:186701.55 4:306.76 5:423.74 6:386.99 7:449.22 8:469.65 9:496.43 10:439.48
0 1:57.00 2:15192.00 3:186676.27 4:179.86 5:464.09 6:415.76 7:499.57 8:417.08 9:423.45 10:481.76
0 1:58.00 2:15191.00 3:186341.05 4:256.49 5:463.69 6:412.28 7:438.20 8:395.41 9:449.90 10:496.40
0 1:61.00 2:15206.00 3:186052.58 4:232.62 5:489.49 6:323.02 7:409.88 8:466.46 9:462.30 10:466.24
0 1:62.00 2:15217.00 3:184770.19 4:323.09 5:334.92 6:334.24 7:519.39 8:440.37 9:400.27 10:410.72
0 1:50.00 2:15200.00 3:185688.38 4:255.90 5:355.46 6:361.68 7:449.63 8:519.81 9:352.52 10:572.75
0 1:60.00 2:15204.00 3:185136.39 4:239.18 5:329.35 6:481.80 7:464.27 8:447.50 9:435.02 10:527.23
0 1:53.00 2:15207.00 3:184826.30 4:245.53 5:513.94 6:267.63 7:535.24 8:316.95 9:579.08 10:435.81
0 1:61.00 2:15201.00 3:185365.80 4:204.74 5:332.99 6:530.04 7:420.62 8:492.24 9:487.36 10:463.44
0 1:69.00 2:15203.00 3:184803.45 4:201.46 5:415.67 6:394.20 7:504.62 8:536.30 9:374.57 10:630.42
0 1:56.00 2:15198.00 3:185175.06 4:305.58 5:371.27 6:351.63 7:447.00 8:416.12 9:319.95 10:766.35
0 1:59.00 2:15201.00 3:184353.36 4:264.05 5:322.40 6:431.85 7:426.96 8:363.14 9:533.23 10:361.29
0 1:55.00 2:15204.00 3:184653.42 4:132.66 5:413.67 6:488.62 7:351.16 8:427.22 9:476.85 10:381.92
0 1:55.00 2:15202.00 3:184554.55 4:226.25 5:307.15 6:487.58 7:455.99 8:352.68 9:541.90 10:449.11
0 1:59.00 2:15207.00 3:184001.55 4:176.37 5:462.09 6:448.42 7:401.17 8:507.23 9:418.24 10:533.35
0 1:49.00 2:15207.00 3:184259.44 4:261.77 5:443.05 6:378.61 7:429.28 8:411.90 9:458.31 10:542.56
0 1:58.00 2:15204.00 3:184682.81 4:252.26 5:400.41 6:364.22 7:505.45 8:474.15 9:395.07 10:384.76
0 1:56.00 2:15206.00 3:183882.80 4:188.90 5:283.47 6:460.43 7:464.50 8:426.78 9:428.96 10:566.44
0 1:50.00 2:15202.00 3:183976.86 4:219.94 5:413.46 6:392.90 7:354.84 8:488.74 9:426.40 10:410.85
0 1:54.00 2:15206.00 3:183755.67 4:213.63 5:368.28 6:432.16 7:367.36 8:491.96 9:345.08 10:570.25
0 1:48.00 2:15204.00 3:184201.88 4:273.97 5:442.11 6:335.83 7:435.64 8:478.43 9:405.15 10:472.93
0 1:58.00 2:15209.00 3:184206.80 4:217.30 5:389.80 6:423.69 7:458.41 8:469.82 9:320.80 10:531.17
0 1:49.00 2:15206.00 3:183744.02 4:161.15 5:407.10 6:385.42 7:449.09 8:398.86 9:456.71 10:490.11
0 1:57.00 2:15205.00 3:183998.64 4:192.63 5:461.68 6:428.31 7:392.09 8:462.62 9:401.60 10:488.19
0 1:54.00 2:15215.00 3:183881.48 4:248.49 5:363.13 6:435.94 7:378.38 8:505.59 9:465.03 10:403.67
0 1:48.00 2:15209.00 3:184708.83 4:226.77 5:329.90 6:423.37 7:436.47 8:406.25 9:491.79 10:367.25
0 1:58.00 2:15204.00 3:184523.75 4:215.83 5:439.62 6:487.77 7:470.60 8:433.81 9:375.09 10:447.50
0 1:49.00 2:15211.00 3:184545.23 4:283.75 5:364.52 6:394.67 7:464.50 8:433.88 9:418.74 10:484.10
0 1:59.00 2:15204.00 3:184414.33 4:154.07 5:355.90 6:438.76 7:506.05 8:420.97 9:472.22 10:393.83
0 1:51.00 2:15209.00 3:183962.95 4:287.36 5:347.50 6:380.26 7:508.04 8:354.61 9:452.26 10:512.96
0 1:57.00 2:15200.00 3:184293.06 4:277.30 5:285.25 6:457.64 7:456.93 8:425.07 9:497.72 10:374.44
0 1:57.00 2:15206.00 3:183818.33 4:258.56 5:461.03 6:450.01 7:412.02 8:450.80 9:497.90 10:409.83
0 1:48.00 2:15206.00 3:185207.92 4:242.03 5:352.61 6:391.63 7:508.86 8:476.11 9:440.32 10:405.71
0 1:60.00 2:15203.00 3:184671.88 4:165.61 5:360.04 6:415.16 7:492.01 8:395.74 9:494.41 10:415.27
0 1:46.00 2:15200.00 3:184430.20 4:220.23 5:323.03 6:425.89 7:488.20 8:380.55 9:481.73 10:436.15
0 1:57.00 2:15202.00 3:184644.33 4:198.38 5:459.46 6:312.12 7:448.62 8:544.37 9:466.29 10:617.27
0 1:55.00 2:15196.00 3:185396.05 4:400.53 5:370.02 6:357.23 7:499.09 8:509.66 9:565.22 10:432.25
0 1:56.00 2:15189.00 3:186460.77 4:196.94 5:352.32 6:461.60 7:482.69 8:424.92 9:462.26 10:477.93
0 1:56.00 2:15198.00 3:185924.81 4:219.55 5:413.02 6:471.94 7:457.89 8:435.31 9:460.11 10:441.44
0 1:50.00 2:15192.00 3:185568.25 4:260.16 5:339.80 6:514.84 7:401.76 8:412.90 9:435.30 10:523.20
0 1:56.00 2:15193.00 3:185260.44 4:258.79 5:402.69 6:410.08 7:383.14 8:462.28 9:409.92 10:550.70
0 1:49.00 2:15203.00 3:184747.25 4:323.71 5:383.44 6:426.73 7:467.61 8:522.02 9:404.67 10:450.97
0 1:54.00 2:15200.00 3:185165.86 4:249.96 5:313.31 6:408.55 7:493.57 8:338.28 9:530.83 10:459.65
0 1:52.00 2:15205.00 3:185084.13 4:268.25 5:373.12 6:409.80 7:390.17 8:494.52 9:394.98 10:463.80
0 1:51.00 2:15201.00 3:185219.00 4:187.57 5:514.39 6:444.15 7:493.33 8:429.64 9:459.30 10:391.22
0 1:53.00 2:15200.00 3:185360.98 4:181.82 5:401.20 6:414.71 7:454.94 8:439.10 9:440.70 10:478.19
0 1:50.00 2:15207.00 3:185103.27 4:186.51 5:424.44 6:394.55 7:418.01 8:449.77 9:372.02 10:582.04
0 1:53.00 2:15203.00 3:185151.83 4:226.15 5:315.25 6:465.27 7:412.25 8:450.57 9:440.95 10:438.97
0 1:48.00 2:15199.00 3:185015.63 4:270.92 5:290.97 6:468.63 7:525.42 8:366.68 9:508.12 10:494.85
0 1:58.00 2:15201.00 3:184798.00 4:270.97 5:408.88 6:400.89 7:367.27 8:445.54 9:454.01 10:421.42
0 1:51.00 2:15206.00 3:184899.58 4:209.05 5:396.61 6:319.82 7:467.75 8:421.24 9:502.41 10:472.00
0 1:52.00 2:15208.00 3:185614.05 4:203.88 5:315.74 6:488.55 7:415.04 8:443.01 9:410.49 10:490.52
0 1:56.00 2:15211.00 3:185134.42 4:209.17 5:356.50 6:419.22 7:381.53 8:441.82 9:494.47 10:374.52
0 1:50.00 2:15204.00 3:185265.14 4:277.50 5:358.95 6:393.89 7:381.92 8:434.79 9:476.95 10:408.77
0 1:54.00 2:15204.00 3:185051.83 4:191.46 5:400.44 6:492.49 7:477.72 8:401.57 9:420.34 10:519.68
0 1:50.00 2:15205.00 3:185141.70 4:265.01 5:439.51 6:395.42 7:402.80 8:505.52 9:484.84 10:391.19
0 1:56.00 2:15201.00 3:185248.48 4:260.77 5:332.24 6:461.53 7:426.01 8:411.16 9:459.94 10:419.78
0 1:51.00 2:15204.00 3:184884.11 4:210.42 5:413.45 6:320.98 7:530.03 8:389.96 9:471.15 10:425.78
0 1:55.00 2:15206.00 3:185085.64 4:224.02 5:340.90 6:429.68 7:461.41 8:364.31 9:475.11 10:449.29
0 1:51.00 2:15208.00 3:184531.42 4:202.41 5:407.15 6:374.91 7:439.21 8:466.77 9:482.82 10:406.01
0 1:54.00 2:15204.00 3:185106.86 4:224.26 5:380.08 6:360.68 7:485.56 8:470.49 9:420.87 10:418.73
0 1:53.00 2:15203.00 3:184417.81 4:272.81 5:318.05 6:434.91 7:462.13 8:399.96 9:502.27 10:335.02
0 1:51.00 2:15200.00 3:184584.81 4:287.00 5:366.64 6:462.47 7:346.18 8:477.58 9:539.12 10:444.09
0 1:54.00 2:15199.00 3:184544.48 4:205.02 5:348.85 6:429.02 7:394.03 8:477.61 9:425.34 10:452.69
0 1:48.00 2:15199.00 3:184989.88 4:291.66 5:375.60 6:387.26 7:424.61 8:445.58 9:435.79 10:422.34
0 1:63.00 2:15208.00 3:183490.06 4:284.61 5:433.02 6:357.28 7:491.94 8:454.83 9:462.69 10:401.18
0 1:47.00 2:15206.00 3:183837.70 4:205.32 5:291.19 6:584.39 7:475.95 8:418.21 9:406.73 10:531.14
0 1:57.00 2:15209.00 3:183695.25 4:244.19 5:362.14 6:424.54 7:465.70 8:396.34 9:447.12 10:436.98
0 1:48.00 2:15202.00 3:183672.75 4:205.74 5:386.50 6:454.65 7:490.37 8:475.60 9:441.06 10:522.27
0 1:55.00 2:15206.00 3:183753.14 4:186.86 5:297.70 6:468.88 7:464.08 8:390.07 9:543.72 10:455.57
0 1:47.00 2:15210.00 3:183772.14 4:180.46 5:342.72 6:477.33 7:423.70 8:473.88 9:432.32 10:457.58
0 1:56.00 2:15208.00 3:183908.00 4:329.59 5:397.48 6:395.25 7:396.15 8:437.39 9:521.58 10:453.71
0 1:48.00 2:15204.00 3:183822.17 4:226.79 5:241.59 6:515.13 7:445.37 8:368.44 9:468.19 10:475.86
0 1:54.00 2:15205.00 3:184026.06 4:226.07 5:366.46 6:327.14 7:486.69 8:424.17 9:459.28 10:468.23
0 1:52.00 2:15206.00 3:183799.06 4:240.52 5:295.71 6:442.68 7:448.14 8:498.89 9:438.76 10:431.97
0 1:52.00 2:15200.00 3:184316.31 4:297.79 5:382.14 6:358.00 7:417.30 8:400.31 9:508.49 10:420.81
0 1:56.00 2:15210.00 3:183825.08 4:230.53 5:375.61 6:402.70 7:396.30 8:451.02 9:446.59 10:465.76
0 1:47.00 2:15202.00 3:183656.39 4:252.71 5:313.45 6:499.01 7:457.59 8:439.99 9:449.75 10:471.88
0 1:53.00 2:15209.00 3:184113.77 4:215.03 5:471.82 6:301.84 7:451.16 8:432.95 9:398.00 10:453.34
0 1:52.00 2:15212.00 3:183616.63 4:151.72 5:414.65 6:373.81 7:434.72 8:396.51 9:418.90 10:525.45
0 1:51.00 2:15198.00 3:186227.94 4:141.23 5:375.08 6:449.99 7:487.05 8:434.78 9:506.18 10:439.11
0 1:55.00 2:15201.00 3:186174.80 4:219.44 5:465.84 6:347.12 7:390.19 8:444.63 9:524.00 10:442.10
0 1:49.00 2:15197.00 3:185751.23 4:213.25 5:426.15 6:456.23 7:427.09 8:437.61 9:423.44 10:429.14
